customer_id,amount
C14705,9400.0
C14707,9400.0
C14709,11870.0
C14712,3600.0
C14713,9000.0
C14719,11860.0
C14721,8600.0
C14726,3600.0
C14727,15172.0
C14732,13560.0
C14737,14380.0
C14738,9500.0
C14739,9100.0
C14753,3680.0
C14759,3976.0
C14761,3920.0
C14763,8700.0
C14764,7130.0
C14766,13192.0
C14767,3600.0
C1477,3720.0
C14770,9950.0
C14773,4780.0
C14774,127960.0
C14775,9700.0
C14778,11860.0
C1478,8600.0
C14780,3880.0
C14781,10000.0
C14787,3600.0
C14797,11950.0
C1480,9400.0
C14802,13960.0
C14803,3680.0
C14804,9100.0
C14806,11990.0
C14812,3800.0
C14815,11910.0
C14816,8900.0
C14818,15560.0
C14819,14788.0
C14822,9700.0
C14823,3640.0
C14824,15172.0
C14831,7720.0
C14832,3760.0
C14842,3960.0
C14843,4360.0
C14845,11880.0
C14847,4800.0
C14848,9900.0
C14850,4768.0
C14852,3640.0
C14858,11980.0
C14861,11890.0
C14864,9200.0
C14866,8280.0
C14867,3880.0
C1487,3600.0
C14875,3560.0
C14876,4780.0
C14881,11900.0
C14887,3640.0
C14889,10320.0
C1489,3596.0
C14891,3600.0
C14894,4760.0
C14896,9700.0
C14897,4768.0
C14899,3600.0
C149,4784.0
C1490,13972.0
C14901,4760.0
C14904,11910.0
C14905,4000.0
C14908,4000.0
C14912,3600.0
C14913,9200.0
C14919,3600.0
C14921,4792.0
C14922,9960.0
C14925,4764.0
C14926,3880.0
C14927,126970.0
C14929,8500.0
C14932,11900.0
C14937,11890.0
C14942,4760.0
C14944,3960.0
C14947,4764.0
C14955,11980.0
C1496,14372.0
C14962,8600.0
C14968,4760.0
C1497,8900.0
C14976,8900.0
C14978,13580.0
C14981,10000.0
C14982,3600.0
C14985,4760.0
C14987,125960.0
C14989,11880.0
C14991,8900.0
C14995,3976.0
C14996,15160.0
C15001,10000.0
C15002,9700.0
C15008,11990.0
C1501,3600.0
C15010,121880.0
C15014,3680.0
C15020,8800.0
C15024,13592.0
C15026,9200.0
C15027,3600.0
C1503,11860.0
C15030,124910.0
C15031,123960.0
C15033,10000.0
C15036,4772.0
C15038,4788.0
C15039,3760.0
C1504,3600.0
C15040,9200.0
C15046,9400.0
C15047,8800.0
C1505,3600.0
C15051,4000.0
C15052,124930.0
C15054,122980.0
C15064,13160.0
C15067,3800.0
C15068,1960.0
C15070,9600.0
C15071,8800.0
C15079,12720.0
C15081,15576.0
C15088,13160.0
C15096,9500.0
C15102,122950.0
C15103,122900.0
C15109,3680.0
C15110,15200.0
C15111,3960.0
C15119,122950.0
C15121,9900.0
C15122,11860.0
C15128,3680.0
C15132,4000.0
C15133,9900.0
C15134,9200.0
C15139,121930.0
C15143,9600.0
C15149,9000.0
C15150,9400.0
C15151,11920.0
C15153,3600.0
C15154,8900.0
C15157,9400.0
C15163,3920.0
C15166,4780.0
C15172,4704.0
C15173,10000.0
C15174,8600.0
C15177,3680.0
C15178,4776.0
C15179,3560.0
C15184,4800.0
C15189,9360.0
C1519,9000.0
C15192,125880.0
C15208,3680.0
C15211,13960.0
C15213,8700.0
C15214,3600.0
C15216,3840.0
C15222,4608.0
C15225,4320.0
C15227,11960.0
C15228,11870.0
C15232,13176.0
C15235,4776.0
C15237,9000.0
C15238,3760.0
C15241,8900.0
C15243,4656.0
C15247,3800.0
C15249,3980.0
C15252,9500.0
C15253,9800.0
C15257,122000.0
C15267,3600.0
C15270,3600.0
C15273,121820.0
C15278,3920.0
C15279,124880.0
C1528,14520.0
C15284,4772.0
C15286,3960.0
C15287,10000.0
C15289,4760.0
C15290,128900.0
C15296,13160.0
C15299,123950.0
C15302,11980.0
C15307,4320.0
C15319,3920.0
C15321,4000.0
C15322,3600.0
C15324,3600.0
C15325,4760.0
C15326,4320.0
C1533,7680.0
C15331,3960.0
C15332,3680.0
C15334,12760.0
C15336,8370.0
C15337,8800.0
C15340,15200.0
C15347,4000.0
C1535,3960.0
C15356,4760.0
C15361,3600.0
C15368,3760.0
C15369,12784.0
C15373,3640.0
C15375,15560.0
C15377,8880.0
C15382,8900.0
C15389,3600.0
C15390,4764.0
C15392,3600.0
C15396,8700.0
C15397,9700.0
C15400,12800.0
C15401,13196.0
C15404,11160.0
C15406,3840.0
C15407,11960.0
C1541,3800.0
C15415,9800.0
C15417,3600.0
C1542,3600.0
C15423,10070.0
C15427,6340.0
C15428,11160.0
C1543,8600.0
C15437,12720.0
C15440,3600.0
C15442,9200.0
C15443,3600.0
C15444,13596.0
C15447,10070.0
C15451,8800.0
C15455,3680.0
C15458,3600.0
C15467,8980.0
C15468,125980.0
C15472,4792.0
C15474,123860.0
C15478,8500.0
C15479,9980.0
C15481,9600.0
C15484,9700.0
C15487,9800.0
C15493,3976.0
C15496,2400.0
C15497,6320.0
C15505,3968.0
C15515,13196.0
C15517,8990.0
C15519,9300.0
C1552,4760.0
C15520,9100.0
C15523,9000.0
C15524,4772.0
C15527,10000.0
C15528,13960.0
C1553,3760.0
C15532,9880.0
C15537,4768.0
C15538,15576.0
C15540,3600.0
C15541,123960.0
C15544,11860.0
C15545,3560.0
C15546,3960.0
C15547,9600.0
C15552,124930.0
C15554,3960.0
C15557,3640.0
C15558,3240.0
C15560,11970.0
C15562,123980.0
C15566,8900.0
C15568,3840.0
C15572,3600.0
C15575,11980.0
C15579,4780.0
C15583,9600.0
C15586,8960.0
C15596,4760.0
C15601,9200.0
C15602,3640.0
C15605,4768.0
C15607,3880.0
C15608,4000.0
C15613,9200.0
C15615,11920.0
C15621,12772.0
C15635,4760.0
C15640,3600.0
C15645,4000.0
C15646,3680.0
C15649,4784.0
C1565,3600.0
C15650,3840.0
C15654,4000.0
C15656,9200.0
C15657,14304.0
C1566,3800.0
C15661,9400.0
C15664,3600.0
C15666,121890.0
C15669,3840.0
C15670,3600.0
C15675,125960.0
C15676,9000.0
C15677,4780.0
C15686,3880.0
C15687,8960.0
C15689,3600.0
C1569,3600.0
C15690,4764.0
C15692,8900.0
C15695,9300.0
C15699,9700.0
C157,3600.0
C15701,124300.0
C15704,3800.0
C15707,9700.0
C15714,3880.0
C1572,9100.0
C15720,3840.0
C15721,9510.0
C15722,3640.0
C15723,9400.0
C15727,9900.0
C15728,14720.0
C15737,3960.0
C15744,3600.0
C1575,9600.0
C15751,6960.0
C15753,11900.0
C15754,9000.0
C15757,9800.0
C15759,8800.0
C1576,3960.0
C15760,125980.0
C15764,4980.0
C15765,14160.0
C15770,4772.0
C15772,3880.0
C15782,3960.0
C15785,3640.0
C1579,11890.0
C15795,4796.0
C15796,9700.0
C15798,4788.0
C15800,3600.0
C15806,4000.0
C15809,9300.0
C15810,4760.0
C15816,3760.0
C15817,3920.0
C15818,9200.0
C15825,4000.0
C15826,3600.0
C15827,13560.0
C15834,7500.0
C15843,10000.0
C15847,8500.0
C15850,13572.0
C15852,3600.0
C15853,4760.0
C15854,6490.0
C15861,127920.0
C15862,9700.0
C15863,13560.0
C15866,8700.0
C15867,10000.0
C15869,11940.0
C1587,14372.0
C15873,3800.0
C15876,13188.0
C15878,3840.0
C15879,9400.0
C15881,3600.0
C15884,127920.0
C15885,4776.0
C15886,4320.0
C15888,13976.0
C15891,8600.0
C15894,8900.0
C15897,3920.0
C15902,3960.0
C15903,3880.0
C15904,11930.0
C15906,3920.0
C15907,8700.0
C15908,11930.0
C15909,3720.0
C1591,9200.0
C15910,8980.0
C15912,9300.0
C15913,11950.0
C15920,11880.0
C15924,9100.0
C15925,9300.0
C15928,9100.0
C15930,9800.0
C15937,124280.0
C15939,11860.0
C15943,3720.0
C15944,3960.0
C15945,8400.0
C1595,8900.0
C15957,10080.0
C15958,3560.0
C1596,8900.0
C15964,3720.0
C1597,8800.0
C15973,3840.0
C15975,3680.0
C15981,13568.0
C15987,9550.0
C15988,7812.0
C15989,13584.0
C15998,9180.0
C16,3560.0
C16002,11870.0
C1601,9800.0
C16010,3640.0
C16012,9900.0
C16016,121880.0
C16018,3800.0
C16028,8600.0
C1603,11970.0
C16032,9600.0
C16034,11910.0
C16036,11970.0
C16038,9900.0
C16041,11940.0
C16048,4608.0
C16055,4320.0
C16056,4796.0
C16058,3600.0
C16060,3760.0
C16064,3960.0
C1607,11890.0
C16072,3600.0
C16075,3600.0
C16081,14764.0
C16087,3640.0
C16089,10000.0
C16090,3564.0
C16096,2400.0
C16098,9000.0
C16100,121930.0
C16101,4772.0
C16107,8500.0
C16109,13160.0
C16111,14360.0
C16113,9910.0
C16118,11900.0
C16119,9500.0
C1612,11920.0
C16121,3600.0
C16123,8600.0
C16125,123900.0
C16127,3720.0
C16128,3920.0
C16132,125860.0
C16140,3920.0
C16144,4760.0
C16147,4760.0
C1615,125900.0
C16154,8600.0
C1616,3680.0
C16162,3720.0
C16163,4800.0
C16168,1968.0
C16169,9300.0
C16171,8900.0
C16177,124870.0
C16178,9200.0
C16185,124890.0
C16192,3880.0
C16194,11990.0
C16196,9400.0
C16197,122820.0
C16203,11880.0
C16205,8970.0
C16207,10000.0
C16210,9400.0
C16215,11890.0
C16217,11970.0
C16224,7740.0
C16229,9960.0
C16234,4780.0
C16235,9300.0
C1624,9100.0
C16240,9500.0
C16241,11970.0
C16244,4760.0
C16245,3920.0
C16248,8700.0
C1625,12000.0
C16250,3760.0
C16251,9100.0
C16255,11980.0
C16258,9400.0
C16262,8900.0
C16263,11930.0
C16264,11910.0
C16268,9700.0
C16269,10000.0
C1627,13564.0
C16271,4760.0
C16274,14880.0
C16276,4760.0
C16280,10000.0
C16284,13168.0
C16286,125080.0
C16288,11860.0
C16289,3984.0
C16290,2760.0
C16295,8900.0
C16296,3600.0
C16298,3600.0
C16300,3640.0
C16302,7070.0
C16304,8800.0
C16309,9100.0
C16310,3600.0
C16316,5910.0
C16320,3920.0
C16326,4760.0
C16332,6204.0
C16339,3600.0
C16349,8700.0
C16350,4760.0
C16352,4792.0
C16356,3600.0
C1636,3720.0
C16360,4000.0
C16362,9800.0
C16368,8180.0
C16373,3920.0
C16379,8900.0
C1638,15560.0
C16380,3920.0
C16382,11910.0
C16391,8700.0
C16393,9600.0
C16394,3560.0
C16396,9300.0
C16397,9700.0
C164,9700.0
C16401,121500.0
C16403,3800.0
C16405,11870.0
C16406,4760.0
C16413,9200.0
C16414,3240.0
C16415,3720.0
C16419,6530.0
C1642,13192.0
C16421,8700.0
C16426,14400.0
C16427,9500.0
C16429,3560.0
C16434,3600.0
C16438,3600.0
C1644,11880.0
C16443,125950.0
C16456,3800.0
C1646,3960.0
C16462,9600.0
C16463,4788.0
C16469,11940.0
C16470,9600.0
C16471,9100.0
C16474,8930.0
C16475,4360.0
C16477,8700.0
C16479,126930.0
C16480,3680.0
C165,11920.0
C16502,8600.0
C16505,11920.0
C16506,8900.0
C16507,9800.0
C16509,14368.0
C16510,9200.0
C16511,11950.0
C16513,9400.0
C16517,3172.0
C16518,9800.0
C16520,4760.0
C16524,3880.0
C16527,9000.0
C16529,9300.0
C16530,3800.0
C16531,3600.0
C16532,124900.0
C16533,3680.0
C16535,9600.0
C16540,9700.0
C16544,3600.0
C1655,11960.0
C16550,9800.0
C16551,9300.0
C16552,9990.0
C16555,4000.0
C16557,4768.0
C1656,3600.0
C16560,10190.0
C16563,4368.0
C16565,8600.0
C16568,125300.0
C16569,11970.0
C16578,9800.0
C16585,9900.0
C16588,14360.0
C16598,11960.0
C16599,4760.0
C16602,8870.0
C16603,4760.0
C16605,8700.0
C16609,9100.0
C1661,3880.0
C16614,3600.0
C16616,9400.0
C16618,3760.0
C16619,3960.0
C16621,11930.0
C16623,11890.0
C16629,122820.0
C1663,10000.0
C16633,3600.0
C16635,3920.0
C16636,5568.0
C16644,9500.0
C16655,8600.0
C16656,4760.0
C16661,11890.0
C16662,125980.0
C16668,11950.0
C16671,3840.0
C16676,3420.0
C1669,3600.0
C16690,4792.0
C16692,9800.0
C16693,3600.0
C16695,9400.0
C16697,3720.0
C16698,11870.0
C16700,14760.0
C16702,8500.0
C16707,9000.0
C16709,9400.0
C1671,11910.0
C16713,3600.0
C16717,123970.0
C16722,9500.0
C16724,9600.0
C16727,123890.0
C16731,11880.0
C16732,9500.0
C16733,124870.0
C16734,14800.0
C16736,4320.0
C1674,3572.0
C16743,9600.0
C16745,11960.0
C16749,3760.0
C16751,128940.0
C16756,8800.0
C16758,3840.0
C16761,8900.0
C16765,3600.0
C16766,3680.0
C16768,13964.0
C1677,3600.0
C16770,4000.0
C16775,8600.0
C16783,8350.0
C16784,9600.0
C16792,9000.0
C16797,9400.0
C16798,8500.0
C1680,8970.0
C16802,9870.0
C16803,6530.0
C16807,7920.0
C16809,3720.0
C16810,4320.0
C16813,4000.0
C1682,6204.0
C16820,3600.0
C16823,3960.0
C16824,9300.0
C16827,3600.0
C1683,3968.0
C16830,126960.0
C16832,4000.0
C16839,4000.0
C16840,9900.0
C16841,13976.0
C16842,9400.0
C1685,3960.0
C16850,11900.0
C16854,3600.0
C16861,3840.0
C16866,12800.0
C16869,9600.0
C16870,9600.0
C16873,3600.0
C16875,8700.0
C1688,15180.0
C16880,3600.0
C16883,4760.0
C1689,4792.0
C16897,121970.0
C16898,4320.0
C16903,9400.0
C16904,4792.0
C16907,3600.0
C16909,3576.0
C16915,3600.0
C16916,8700.0
C16917,13960.0
C16923,3880.0
C16924,9500.0
C16928,6490.0
C16929,3600.0
C16930,4320.0
C16932,4760.0
C16937,9800.0
C16942,9200.0
C16943,4890.0
C16944,10000.0
C16949,9900.0
C1695,4784.0
C16950,3600.0
C16952,121740.0
C16954,11950.0
C16963,4512.0
C1697,4772.0
C16971,8700.0
C16975,4796.0
C16985,9900.0
C16988,11990.0
C16990,3240.0
C16993,9300.0
C16996,4760.0
C16997,3760.0
C16998,14716.0
C17,9500.0
C17000,3600.0
C17001,10000.0
C17004,3600.0
C17005,126970.0
C17007,7080.0
C17014,4772.0
C17019,3176.0
C1702,12000.0
C17021,4796.0
C17022,3720.0
C17023,11900.0
C17026,3600.0
C17027,126910.0
C17028,3760.0
C1703,3720.0
C17030,9500.0
C17032,4000.0
C17035,10940.0
C17037,9700.0
C17040,4800.0
C17041,3600.0
C17047,11940.0
C17050,11940.0
C17056,3568.0
C17057,3680.0
C17067,4760.0
C17070,11870.0
C17073,4760.0
C17076,4760.0
C17077,8800.0
C17091,5940.0
C17093,8800.0
C17100,9700.0
C17102,4800.0
C17103,14760.0
C17104,3600.0
C17108,3600.0
C17111,10000.0
C17120,4760.0
C17121,4760.0
C17122,9300.0
C17124,4788.0
C17126,3172.0
C17128,8500.0
C17129,4000.0
C1713,4776.0
C17130,3640.0
C17132,14380.0
C17134,9100.0
C17137,3840.0
C17139,1152.0
C1714,4760.0
C17141,8600.0
C17142,4800.0
C17144,6490.0
C17145,9000.0
C17146,3640.0
C17148,9920.0
C17149,3840.0
C17154,14796.0
C17156,9300.0
C17159,8800.0
C17160,9100.0
C17161,8190.0
C17163,3880.0
C17164,3600.0
C17167,9700.0
C17173,3960.0
C17180,3880.0
C17189,3600.0
C17190,4768.0
C17193,4000.0
C17199,3600.0
C1720,4764.0
C17202,13164.0
C17203,3600.0
C17204,11960.0
C17222,3720.0
C17227,11820.0
C1723,3600.0
C17231,9600.0
C17236,4760.0
C17237,4000.0
C1724,11990.0
C17241,4768.0
C17243,3720.0
C17247,3880.0
C17249,8800.0
C17254,3960.0
C17255,9700.0
C17258,9500.0
C1727,9700.0
C17276,3600.0
C17279,3760.0
C17285,4752.0
C17288,3600.0
C17290,4768.0
C17293,4792.0
C17294,9900.0
C17295,3840.0
C17298,7476.0
C17299,9600.0
C17302,9300.0
C17322,3680.0
C17326,12760.0
C17327,9000.0
C17330,11900.0
C17332,3600.0
C17333,126960.0
C17338,11880.0
C17339,123900.0
C17341,8500.0
C17345,9100.0
C17346,3600.0
C17351,9500.0
C17354,3600.0
C17355,9800.0
C17361,8700.0
C17364,3600.0
C17368,15584.0
C17374,11970.0
C17375,7070.0
C17380,15580.0
C17381,8600.0
C17385,9100.0
C17386,125970.0
C17392,11920.0
C17396,9300.0
C17399,3920.0
C174,8700.0
C17401,9100.0
C17403,11890.0
C17404,10150.0
C17405,9100.0
C17407,3572.0
C17409,8940.0
C17414,8600.0
C17415,3600.0
C17416,11910.0
C17424,8900.0
C17430,3920.0
C17431,9400.0
C1744,3880.0
C17440,8800.0
C17442,8500.0
C17443,3312.0
C17446,9600.0
C17449,9400.0
C17451,8800.0
C17452,3800.0
C17455,8700.0
C17457,9700.0
C17460,3920.0
C17462,3800.0
C17465,10000.0
C17467,9300.0
C17470,1960.0
C17473,8600.0
C17478,4800.0
C1748,4784.0
C17480,3600.0
C17482,3680.0
C17483,3800.0
C17484,5970.0
C17487,11970.0
C17491,9200.0
C17494,8600.0
C17496,4760.0
C17497,3600.0
C17500,3600.0
C17501,11810.0
C17502,8800.0
C17504,9900.0
C17510,128970.0
C17513,9000.0
C17515,9900.0
C17517,13588.0
C17520,4000.0
C17524,3880.0
C17525,9600.0
C17529,7520.0
C17530,3840.0
C17532,13960.0
C17538,14880.0
C17539,1996.0
C17543,3640.0
C1755,4800.0
C17553,125930.0
C17554,14776.0
C17557,9300.0
C1756,9100.0
C17563,9700.0
C17564,10000.0
C17571,10000.0
C17572,3600.0
C17575,3600.0
C1758,4792.0
C17581,4320.0
C17582,10000.0
C17586,8900.0
C17587,8800.0
C17599,4320.0
C176,11870.0
C1760,3600.0
C17601,3640.0
C17602,9100.0
C17604,11880.0
C17605,9500.0
C17608,11900.0
C17609,11880.0
C17611,9500.0
C17616,13192.0
C17618,5808.0
C17620,8900.0
C17624,3920.0
C17628,9000.0
C17630,15196.0
C1764,3840.0
C17641,4800.0
C17647,8800.0
C17648,3600.0
C17650,6510.0
C1766,9000.0
C17663,8500.0
C17668,4880.0
C17674,4796.0
C17678,4800.0
C1768,13588.0
C17684,8600.0
C17686,4780.0
C17688,9530.0
C17689,9300.0
C17691,7740.0
C17694,9520.0
C17698,10000.0
C1770,4780.0
C17701,14400.0
C17704,13960.0
C17707,4768.0
C17712,9900.0
C17713,3600.0
C17715,3600.0
C17716,3600.0
C17718,126890.0
C17723,9340.0
C17728,8700.0
C17732,4788.0
C17733,3640.0
C17737,4760.0
C17739,3840.0
C1774,8600.0
C17749,3920.0
C1775,3600.0
C17751,3680.0
C17754,3600.0
C17755,11950.0
C17758,3600.0
C17759,4776.0
C17760,123910.0
C1777,11910.0
C17771,11940.0
C17776,4760.0
C17779,9200.0
C1778,3680.0
C17786,9600.0
C17789,4000.0
C1779,8700.0
C17792,3600.0
C17793,13184.0
C17794,9400.0
C17796,4760.0
C17799,3600.0
C1780,9600.0
C17800,8700.0
C17803,12800.0
C17804,10920.0
C1781,7740.0
C17810,9300.0
C17822,3600.0
C1783,8600.0
C17833,4800.0
C17835,9000.0
C17838,13972.0
C17840,9700.0
C17843,3800.0
C17844,3920.0
C17850,3680.0
C17852,126000.0
C17861,8800.0
C17865,10920.0
C17868,11930.0
C17871,125684.0
C17875,13988.0
C17876,9600.0
C17882,8800.0
C17885,3600.0
C17889,9200.0
C1789,3560.0
C17891,3720.0
C17893,9880.0
C17898,8190.0
C1790,125970.0
C17909,14368.0
C17913,9860.0
C17914,125880.0
C1792,11880.0
C17922,3640.0
C17923,4000.0
C17926,3600.0
C17927,11950.0
C17932,12760.0
C17934,3960.0
C17935,3600.0
C17937,11980.0
C17942,10000.0
C17943,4760.0
C17945,4320.0
C17947,11910.0
C17950,14304.0
C17957,3800.0
C17958,8900.0
C17962,13560.0
C17968,3880.0
C17970,8800.0
C17973,121860.0
C17974,3960.0
C17976,8800.0
C17978,4760.0
C17979,4800.0
C17981,4760.0
C17986,9900.0
C17987,3600.0
C17994,4784.0
C17997,4780.0
C17999,8940.0
C18000,8900.0
C18007,3960.0
C18010,10560.0
C18013,4760.0
C18016,4760.0
C18018,4320.0
C18020,3960.0
C18022,9400.0
C18023,127300.0
C18028,13596.0
C18034,11880.0
C18037,126910.0
C18040,11950.0
C18047,8800.0
C18048,3600.0
C18050,3600.0
C18055,124400.0
C18056,8940.0
C18057,3600.0
C18068,3968.0
C18069,9600.0
C18071,3960.0
C18077,4784.0
C18085,11900.0
C18092,11870.0
C18094,15172.0
C18097,9800.0
C18099,122930.0
C18103,3640.0
C18105,123910.0
C18107,11860.0
C18113,8810.0
C1812,4796.0
C18122,3720.0
C18123,3960.0
C18125,9000.0
C18130,9900.0
C18132,11970.0
C18134,124940.0
C18144,12760.0
C18147,12000.0
C18150,9100.0
C18151,3880.0
C18154,9800.0
C18155,3760.0
C18168,3720.0
C18169,11760.0
C18173,4800.0
C18175,3196.0
C18176,9800.0
C1818,3800.0
C18183,11920.0
C18185,8980.0
C18188,9500.0
C18189,3640.0
C1819,11890.0
C18190,4784.0
C18191,4760.0
C18192,8900.0
C18194,4792.0
C18200,9000.0
C18203,8600.0
C18204,3760.0
C18207,126910.0
C18211,124860.0
C18218,13988.0
C1822,3600.0
C18224,9300.0
C18226,3640.0
C18228,9600.0
C18233,128860.0
C18234,9400.0
C18236,3800.0
C18237,9000.0
C1824,8600.0
C18240,3680.0
C18247,4760.0
C18248,9100.0
C1825,14360.0
C18250,11880.0
C18251,4764.0
C18253,124910.0
C18254,9300.0
C18256,11960.0
C18259,9100.0
C18260,4780.0
C18271,3160.0
C18273,11870.0
C18279,126970.0
C18283,11980.0
C18287,10680.0
C18288,4784.0
C1829,7180.0
C18292,9300.0
C18293,3640.0
C18295,13180.0
C18298,10920.0
C18299,6360.0
C1830,12792.0
C18301,4772.0
C18302,121970.0
C18307,3580.0
C18309,3996.0
C1831,11860.0
C18315,4764.0
C18321,4776.0
C18323,12000.0
C18324,11900.0
C18325,3920.0
C18326,6890.0
C18327,8600.0
C18329,8800.0
C18335,4000.0
C18337,4760.0
C18339,4760.0
C18341,3960.0
C18346,126990.0
C18347,3880.0
C18348,4780.0
C18349,3600.0
C18353,12000.0
C18358,4760.0
C1836,11990.0
C18361,4720.0
C18362,4796.0
C18363,3760.0
C18367,1960.0
C18368,9600.0
C18369,11750.0
C18370,3560.0
C18371,9980.0
C18372,9400.0
C18373,3760.0
C18376,4792.0
C18379,4320.0
C18380,9400.0
C18382,9900.0
C18390,7270.0
C18395,9500.0
C18396,8900.0
C18398,11950.0
C18413,8890.0
C18414,3760.0
C18416,8930.0
C18417,3600.0
C18429,8700.0
C18430,4000.0
C18431,9400.0
C18433,9400.0
C18435,3600.0
C18436,11990.0
C18437,8900.0
C18441,11930.0
C18442,11870.0
C18443,3760.0
C18457,9500.0
C18459,13560.0
C1846,3600.0
C18460,3560.0
C18463,3680.0
C18466,3600.0
C18467,9200.0
C18469,11930.0
C18470,9200.0
C18471,3640.0
C18474,9400.0
C18475,3600.0
C18476,9900.0
C18477,9000.0
C18478,3600.0
C18481,9600.0
C18482,6910.0
C18484,127760.0
C18486,3600.0
C1849,13588.0
C18494,4760.0
C18495,11940.0
C18496,14160.0
C18498,11870.0
C18499,15584.0
C18500,3920.0
C18504,3640.0
C18509,3720.0
C1851,3880.0
C18518,9400.0
C18519,11990.0
C1852,3992.0
C18520,9800.0
C18521,3640.0
C18525,3840.0
C18527,3720.0
C18528,8900.0
C18530,14388.0
C18532,3640.0
C18534,9100.0
C18537,9900.0
C18539,125780.0
C18540,9590.0
C18543,4784.0
C18547,3640.0
C18549,4760.0
C18556,15176.0
C18561,15200.0
C18563,126130.0
C18565,9500.0
C18569,124990.0
C18571,8600.0
C1858,4784.0
C18588,9200.0
C18589,3960.0
C18593,3560.0
C18595,11990.0
C18599,9700.0
C186,4764.0
C18606,3680.0
C18607,9200.0
C18616,11870.0
C18626,12800.0
C18628,11970.0
C1863,3600.0
C18633,9300.0
C18634,3680.0
C18635,4800.0
C18637,3600.0
C18638,13800.0
C18639,3840.0
C1864,11750.0
C18641,11950.0
C18644,9800.0
C18646,13960.0
C18649,3600.0
C1865,9600.0
C18650,8310.0
C18652,9800.0
C1866,127860.0
C18660,3680.0
C18661,3600.0
C18663,9100.0
C18664,4792.0
C18666,3720.0
C18667,13800.0
C18668,9500.0
C18669,4792.0
C1867,126950.0
C18671,4780.0
C18672,4792.0
C18682,9800.0
C18683,4796.0
C18686,4760.0
C18691,3600.0
C18695,13920.0
C18697,4760.0
C18711,125970.0
C18712,14768.0
C18714,3600.0
C18716,127280.0
C18718,6942.0
C1872,13164.0
C18720,11860.0
C18723,3600.0
C18730,9500.0
C18731,3840.0
C18732,5870.0
C1874,121980.0
C18740,9000.0
C18742,3640.0
C18743,9700.0
C18747,3576.0
C1875,11890.0
C18751,128000.0
C18753,3880.0
C18755,7160.0
C18756,3840.0
C18757,11920.0
C18758,13960.0
C1876,9300.0
C18760,3800.0
C18762,4000.0
C18764,4760.0
C18765,3640.0
C18766,3680.0
C18769,11950.0
C18771,9800.0
C18775,3600.0
C18776,3960.0
C18777,129000.0
C1878,126000.0
C18780,4720.0
C18781,4800.0
C18785,3760.0
C18786,4760.0
C1879,9700.0
C18791,4772.0
C18792,11900.0
C18795,4320.0
C18797,8800.0
C18802,3640.0
C18815,14392.0
C18817,14360.0
C18818,3640.0
C18824,9000.0
C1883,4772.0
C18830,9800.0
C18832,4760.0
C18837,10440.0
C18839,14772.0
C18840,3800.0
C18849,6890.0
C18850,4760.0
C18852,9100.0
C18854,3960.0
C18859,11990.0
C1886,11920.0
C18864,3920.0
C18869,13196.0
C18879,8700.0
C18880,9200.0
C18882,125960.0
C18886,9000.0
C18888,11930.0
C18889,8700.0
C18893,3564.0
C18894,8700.0
C18895,11930.0
C18896,8270.0
C18898,129000.0
C18899,9200.0
C18900,4760.0
C18904,9970.0
C18905,8900.0
C18909,10000.0
C18910,12796.0
C18913,14880.0
C18921,8910.0
C18923,13440.0
C18924,8900.0
C1893,4760.0
C18932,122940.0
C18933,3920.0
C18937,4776.0
C18939,4000.0
C18940,9200.0
C18941,125940.0
C18944,8500.0
C18946,4796.0
C18947,3600.0
C18950,3640.0
C18952,14360.0
C18955,3600.0
C18958,126860.0
C18959,3520.0
C1896,3600.0
C18960,10130.0
C18967,1180.0
C18970,8870.0
C18976,9000.0
C18978,12800.0
C1898,3600.0
C18982,9200.0
C18988,8600.0
C1899,9700.0
C18992,3980.0
C18993,3720.0
C18995,128920.0
C18996,3800.0
C1900,11960.0
C19003,12000.0
C1901,9700.0
C19010,121880.0
C19011,11970.0
C19012,3960.0
C19018,3680.0
C19019,4796.0
C19030,4764.0
C19031,3600.0
C19032,9100.0
C19034,13996.0
C19035,10000.0
C19036,123360.0
C19037,4760.0
C19050,4550.0
C19052,4656.0
C19053,9500.0
C19059,4760.0
C19064,9500.0
C19077,3600.0
C19090,9600.0
C19094,3800.0
C19098,8700.0
C191,3920.0
C1910,4780.0
C19102,14760.0
C19106,11860.0
C19108,11760.0
C19109,11940.0
C19114,9000.0
C19117,4760.0
C19120,11990.0
C19121,3600.0
C19122,8900.0
C19124,13560.0
C19125,3600.0
C19128,11860.0
C1913,125900.0
C19130,3600.0
C19133,13116.0
C19143,3640.0
C19146,12768.0
C19149,8800.0
C19151,124000.0
C19156,11900.0
C19158,3760.0
C19160,11970.0
C19165,4760.0
C1917,9700.0
C19175,7700.0
C19178,9300.0
C19179,9800.0
C19180,15192.0
C19182,8890.0
C19183,8800.0
C19184,11950.0
C19189,4784.0
C1919,3720.0
C19196,121500.0
C19197,10000.0
C19198,3920.0
C19199,4372.0
C19202,8900.0
C19204,8800.0
C19207,123990.0
C19208,3920.0
C19212,3600.0
C19217,123390.0
C19219,124910.0
C19220,9500.0
C19222,4776.0
C19223,9900.0
C19231,13600.0
C19234,11900.0
C19237,4784.0
C19244,3680.0
C19245,9100.0
C19246,3960.0
C19248,4656.0
C19249,3720.0
C19250,9000.0
C19254,9000.0
C19258,10000.0
C19259,4760.0
